timestamp,vendor_id,product_id,device_type,duration_seconds,hour,is_weekend,label
2025-12-18 09:52:11.918648,13FE,5567,External HDD,21692,9,0,0
2026-01-23 04:05:11.918648,05C6,0043,Keylogger Injector,1000,4,0,1
2025-12-12 21:32:11.918648,BEEF,0043,Unknown HID,10,21,0,1
2025-12-13 12:14:11.918648,045E,C52B,Wireless Mouse,14842,12,1,0
2026-02-07 01:03:11.918648,16C0,607d,Unknown HID,5,1,1,1
2025-12-08 23:30:11.918648,17EF,3245,USB Keyboard,4487,23,0,0
2026-01-14 10:17:11.918648,17EF,0040,USB Flash Drive,5394,10,0,0
2026-02-07 19:51:11.918648,0951,C077,YubiKey,10410,19,1,0
2025-12-24 09:49:11.918648,05AC,1666,External HDD,2304,9,0,0
2025-11-14 17:42:11.918648,13FE,C52B,USB Flash Drive,24130,17,0,0
2026-02-03 14:49:11.918648,045E,0120,YubiKey,13278,14,0,0
2025-12-24 18:30:11.918648,1050,C52B,USB Keyboard,398,18,0,0
2025-12-04 23:22:11.918648,DEAD,0001,Rubber Ducky,10,23,0,1
2026-01-08 06:20:11.918648,03F0,C077,USB Flash Drive,15778,6,0,0
2025-11-28 08:43:11.918648,17EF,1102,USB Flash Drive,20153,8,0,0
2025-12-03 15:23:11.918648,03F0,C52B,External HDD,20514,15,0,0
2025-11-14 08:02:11.918648,0781,0120,YubiKey,2153,8,0,0
2025-11-13 11:47:11.918648,1050,0040,Wireless Mouse,23312,11,0,0
2025-12-15 14:17:11.918648,05AC,0120,USB Keyboard,13735,14,0,0
2025-11-12 12:44:11.918648,03F0,5567,USB Keyboard,16314,12,0,0
2026-01-07 09:19:11.918648,17EF,0040,YubiKey,21323,9,0,0
2025-11-16 12:28:11.918648,1050,C077,USB Keyboard,26133,12,1,0
2025-12-01 15:12:11.918648,0951,C077,Wireless Mouse,20296,15,0,0
2026-01-03 12:23:11.918648,03F0,5567,USB Keyboard,2607,12,1,0
2025-12-29 18:42:11.918648,046D,C52B,YubiKey,28248,18,0,0
2025-11-16 19:04:11.918648,0951,C077,USB Flash Drive,28741,19,1,0
2025-12-04 17:33:11.918648,05AC,0040,YubiKey,7449,17,0,0
2025-12-03 17:17:11.918648,13FE,C52B,External HDD,11631,17,0,0
2026-01-09 17:19:11.918648,03F0,3245,Wireless Mouse,3849,17,0,0
2025-12-30 10:38:11.918648,17EF,1666,USB Keyboard,13639,10,0,0
2025-12-08 09:55:11.918648,046D,1666,Wireless Mouse,14560,9,0,0
2025-11-28 16:50:11.918648,0781,1102,Wireless Mouse,14761,16,0,0
2026-01-23 14:35:11.918648,13FE,0120,YubiKey,22108,14,0,0
2025-11-10 09:38:11.918648,045E,1666,USB Keyboard,19015,9,0,0
2026-02-02 11:47:11.918648,046D,C077,USB Flash Drive,23479,11,0,0
2025-12-30 12:22:11.918648,046D,0040,YubiKey,18750,12,0,0
2025-11-30 20:34:11.918648,2341,0043,Bash Bunny,1,20,1,1
2025-11-14 19:27:11.918648,05AC,0040,Wireless Mouse,6231,19,0,0
2025-11-27 01:36:11.918648,045E,3245,YubiKey,13714,1,0,0
2025-12-18 12:08:11.918648,0781,C52B,USB Keyboard,28591,12,0,0
2026-01-01 01:16:11.918648,17EF,C52B,YubiKey,7075,1,0,0
2025-11-19 14:46:11.918648,046D,1102,YubiKey,14906,14,0,0
2025-12-20 19:40:11.918648,03F0,C52B,External HDD,13571,19,1,0
2026-01-04 16:12:11.918648,03F0,1102,External HDD,25354,16,1,0
2026-01-10 10:09:11.918648,0951,3245,USB Keyboard,20027,10,1,0
2026-02-01 23:54:11.918648,16C0,607d,Keylogger Injector,1135,23,1,1
2025-11-23 09:46:11.918648,0781,1666,USB Flash Drive,26873,9,1,0
2026-01-30 11:55:11.918648,0951,0040,External HDD,1631,11,0,0
2025-11-19 23:25:11.918648,DEAD,607d,Bash Bunny,1670,23,0,1
2025-12-27 16:50:11.918648,1050,C52B,External HDD,3084,16,1,0
2026-01-03 19:41:11.918648,0781,0120,USB Keyboard,19159,19,1,0
2025-12-28 12:37:11.918648,13FE,1102,Wireless Mouse,5280,12,1,0
2025-12-12 00:15:11.918648,1050,5567,Wireless Mouse,27538,0,0,0
2025-12-18 09:22:11.918648,05AC,1666,YubiKey,25102,9,0,0
2025-12-30 15:24:11.918648,13FE,1666,USB Keyboard,19179,15,0,0
2025-12-09 16:47:11.918648,046D,C077,Wireless Mouse,4184,16,0,0
2025-12-30 16:33:11.918648,05AC,1102,Wireless Mouse,6851,16,0,0
2026-01-19 01:26:11.918648,DEAD,607d,Malicious Drive,617,1,0,1
2026-01-31 11:39:11.918648,046D,3245,Wireless Mouse,9131,11,1,0
2026-01-15 15:16:11.918648,BEEF,8036,Rubber Ducky,1,15,0,1
2025-11-21 18:44:11.918648,17EF,C52B,USB Keyboard,9875,18,0,0
2025-12-20 08:59:11.918648,0781,1102,USB Flash Drive,26496,8,1,0
2025-11-26 16:20:11.918648,13FE,3245,USB Keyboard,25133,16,0,0
2025-12-30 10:12:11.918648,1050,C52B,Wireless Mouse,5925,10,0,0
2025-11-30 18:39:11.918648,17EF,0040,USB Keyboard,376,18,1,0
2025-11-12 08:11:11.918648,13FE,C077,Wireless Mouse,24588,8,0,0
2025-11-18 13:08:11.918648,05AC,C077,External HDD,14541,13,0,0
2026-01-19 11:13:11.918648,1050,1102,External HDD,27476,11,0,0
2025-12-14 10:02:11.918648,045E,C077,USB Flash Drive,24065,10,1,0
2025-12-21 10:24:11.918648,17EF,C52B,External HDD,16176,10,1,0
2026-01-08 04:03:11.918648,0781,C52B,YubiKey,23519,4,0,0
2026-02-05 02:39:11.918648,2341,8036,Rubber Ducky,2,2,0,1
2026-01-24 15:38:11.918648,BEEF,607d,Keylogger Injector,10,15,1,1
2025-12-29 04:20:11.918648,17EF,607d,Malicious Drive,1898,4,0,1
2026-01-20 21:06:11.918648,13FE,C52B,Wireless Mouse,12067,21,0,0
2026-01-15 06:49:11.918648,05C6,0001,Malicious Drive,3431,6,0,1
2026-02-01 16:52:11.918648,046D,5567,External HDD,1050,16,1,0
2025-12-17 09:15:11.918648,DEAD,8036,Bash Bunny,1922,9,0,1
2025-12-18 15:15:11.918648,0781,1102,External HDD,211,15,0,0
2025-12-12 11:26:11.918648,13FE,C077,USB Keyboard,12039,11,0,0
2026-01-24 10:16:11.918648,1050,C077,USB Keyboard,2122,10,1,0
2026-01-15 13:20:11.918648,13FE,C52B,USB Flash Drive,22801,13,0,0
2025-12-11 11:48:11.918648,13FE,1102,External HDD,10027,11,0,0
2026-01-25 13:35:11.918648,05AC,1102,YubiKey,1483,13,1,0
2025-12-13 13:06:11.918648,1234,8036,Unknown HID,2811,13,1,1
2025-12-18 08:27:11.918648,0781,1666,External HDD,27327,8,0,0
2025-11-20 06:20:11.918648,0951,C52B,External HDD,4186,6,0,0
2025-11-12 21:19:11.918648,03F0,1102,YubiKey,24861,21,0,0
2025-11-27 20:43:11.918648,046D,0120,USB Flash Drive,11683,20,0,0
2026-01-07 16:33:11.918648,0951,5567,USB Keyboard,2178,16,0,0
2026-01-19 09:13:11.918648,03F0,C52B,YubiKey,12936,9,0,0
2025-11-23 09:50:11.918648,0951,C077,Wireless Mouse,5945,9,1,0
2026-02-02 10:18:11.918648,17EF,3245,YubiKey,566,10,0,0
2025-12-06 19:19:11.918648,05AC,1102,USB Flash Drive,20123,19,1,0
2026-01-28 02:23:11.918648,BEEF,1337,Rubber Ducky,2511,2,0,1
2025-11-17 09:03:11.918648,13FE,0040,External HDD,8197,9,0,0
2025-11-24 10:58:11.918648,046D,5567,External HDD,12056,10,0,0
2025-11-13 14:10:11.918648,0951,1666,USB Keyboard,3697,14,0,0
2025-11-13 17:24:11.918648,046D,1102,USB Keyboard,18389,17,0,0
2025-12-12 11:55:11.918648,046D,3245,USB Flash Drive,8043,11,0,0
2026-02-01 08:52:11.918648,03F0,5567,USB Keyboard,14132,8,1,0
2025-12-11 19:41:11.918648,0951,5567,External HDD,20817,19,0,0
2025-11-24 16:12:11.918648,045E,3245,YubiKey,16760,16,0,0
2026-02-04 03:21:11.918648,03F0,C077,YubiKey,6631,3,0,0
2025-11-26 08:29:11.918648,13FE,3245,USB Flash Drive,4407,8,0,0
2026-01-01 05:43:11.918648,2341,0043,Rubber Ducky,5,5,0,1
2025-12-30 11:30:11.918648,03F0,0040,USB Flash Drive,20110,11,0,0
2025-11-19 00:31:11.918648,046D,1666,External HDD,17451,0,0,0
2026-01-28 17:15:11.918648,17EF,0040,Wireless Mouse,17651,17,0,0
2025-11-25 17:06:11.918648,0951,5567,Wireless Mouse,24236,17,0,0
2025-11-17 23:41:11.918648,17EF,C077,USB Flash Drive,414,23,0,0
2026-01-11 01:26:11.918648,05C6,607d,Unknown HID,2,1,1,1
2025-12-22 17:37:11.918648,0781,1102,USB Flash Drive,11090,17,0,0
2026-01-20 10:15:11.918648,045E,C52B,External HDD,13934,10,0,0
2025-11-27 15:34:11.918648,16C0,0001,Malicious Drive,10,15,0,1
2025-12-03 10:29:11.918648,1050,0120,YubiKey,21779,10,0,0
2026-02-06 11:53:11.918648,03F0,0120,External HDD,7543,11,0,0
2026-01-16 00:43:11.918648,16C0,8036,Malicious Drive,1700,0,0,1
2026-01-23 15:18:11.918648,1050,5567,External HDD,24604,15,0,0
2026-01-01 14:52:11.918648,03F0,C52B,External HDD,26446,14,0,0
2025-12-24 18:07:11.918648,046D,C077,USB Keyboard,13763,18,0,0
2025-12-13 17:16:11.918648,03F0,0040,Wireless Mouse,25701,17,1,0
2026-01-28 16:33:11.918648,046D,0040,YubiKey,10119,16,0,0
2025-12-23 17:27:11.918648,17EF,0040,External HDD,13498,17,0,0
2026-01-21 15:53:11.918648,13FE,0120,External HDD,5972,15,0,0
2026-01-02 21:05:11.918648,16C0,0001,Keylogger Injector,5,21,0,1
2026-02-05 12:47:11.918648,13FE,3245,YubiKey,6941,12,0,0
2025-12-10 09:27:11.918648,03F0,C077,External HDD,16579,9,0,0
2026-01-18 13:43:11.918648,045E,0040,USB Keyboard,26328,13,1,0
2026-01-28 11:09:11.918648,1050,0040,USB Flash Drive,3031,11,0,0
2026-02-04 11:10:11.918648,05AC,C077,USB Flash Drive,9722,11,0,0
2025-11-17 08:49:11.918648,13FE,1102,USB Flash Drive,2693,8,0,0
2025-11-11 12:05:11.918648,13FE,1666,External HDD,26275,12,0,0
2025-12-15 02:57:11.918648,05C6,1337,Unknown HID,10,2,0,1
2026-01-04 12:24:11.918648,13FE,1102,External HDD,23675,12,1,0
2025-12-03 10:52:11.918648,045E,0040,Wireless Mouse,10235,10,0,0
2025-12-25 02:46:11.918648,0781,0001,Malicious Drive,1,2,0,1
2025-12-21 09:01:11.918648,1050,1666,External HDD,8417,9,1,0
2026-01-23 10:06:11.918648,05AC,3245,USB Flash Drive,20034,10,0,0
2026-01-01 19:51:11.918648,0781,3245,YubiKey,22655,19,0,0
2025-12-08 14:52:11.918648,03F0,5567,USB Keyboard,3793,14,0,0
2025-12-27 15:52:11.918648,0951,0120,External HDD,4037,15,1,0
2026-02-06 08:29:11.918648,045E,C077,Wireless Mouse,9354,8,0,0
2025-12-17 11:26:11.918648,13FE,C52B,USB Flash Drive,5957,11,0,0
2025-12-11 18:32:11.918648,05AC,0120,USB Keyboard,28370,18,0,0
2025-11-15 12:37:11.918648,13FE,C52B,USB Flash Drive,27409,12,1,0
2026-02-04 18:04:11.918648,05AC,1102,Wireless Mouse,993,18,0,0
2026-01-05 15:15:11.918648,17EF,1102,Wireless Mouse,3870,15,0,0
2025-11-21 15:15:11.918648,046D,0040,Wireless Mouse,1026,15,0,0
2025-12-21 06:32:11.918648,0951,3245,YubiKey,16089,6,1,0
2025-12-30 18:53:11.918648,03F0,1666,USB Keyboard,22849,18,0,0
2026-02-03 19:05:11.918648,0951,0040,USB Flash Drive,13008,19,0,0
2025-12-17 18:55:11.918648,0781,1666,External HDD,11967,18,0,0
2026-01-31 09:53:11.918648,046D,C077,USB Flash Drive,1496,9,1,0
2025-11-14 13:07:11.918648,1050,3245,USB Flash Drive,3438,13,0,0
2025-11-30 17:48:11.918648,03F0,1102,YubiKey,17712,17,1,0
2025-11-23 09:32:11.918648,13FE,C077,YubiKey,4355,9,1,0
2025-12-13 09:20:11.918648,045E,5567,YubiKey,4744,9,1,0
2025-11-26 09:43:11.918648,03F0,C52B,Wireless Mouse,27284,9,0,0
2026-01-26 16:14:11.918648,0951,0120,External HDD,20896,16,0,0
2025-11-12 03:00:11.918648,BEEF,0001,Unknown HID,10,3,0,1
2026-01-28 22:16:11.918648,03F0,0040,YubiKey,7375,22,0,0
2026-01-11 18:47:11.918648,0951,0040,External HDD,26821,18,1,0
2025-12-28 10:40:11.918648,0781,C52B,Wireless Mouse,23727,10,1,0
2025-12-26 10:36:11.918648,1050,C52B,USB Flash Drive,27298,10,0,0
2025-12-08 17:59:11.918648,045E,1102,USB Keyboard,9233,17,0,0
2025-12-02 13:26:11.918648,0781,1102,USB Flash Drive,28263,13,0,0
2025-12-22 15:48:11.918648,03F0,0040,Wireless Mouse,7378,15,0,0
2025-11-17 10:48:11.918648,1050,0040,USB Flash Drive,24556,10,0,0
2026-01-19 10:04:11.918648,045E,0040,USB Keyboard,21955,10,0,0
2026-01-17 16:27:11.918648,03F0,1666,Wireless Mouse,15774,16,1,0
2025-11-18 18:13:11.918648,2341,0043,Malicious Drive,1,18,0,1
2025-12-07 17:57:11.918648,03F0,3245,USB Flash Drive,6184,17,1,0
2025-12-05 13:28:11.918648,05AC,1666,YubiKey,400,13,0,0
2026-01-25 08:45:11.918648,05AC,5567,YubiKey,6251,8,1,0
2025-12-09 13:36:11.918648,046D,0120,YubiKey,5469,13,0,0
2026-01-28 02:34:11.918648,045E,0001,Bash Bunny,3356,2,0,1
2026-01-19 08:19:11.918648,1050,1102,Wireless Mouse,28121,8,0,0
2026-01-04 23:54:11.918648,0951,3245,USB Keyboard,14464,23,1,0
2025-11-16 18:16:11.918648,1050,1666,YubiKey,21005,18,1,0
2026-01-09 19:15:11.918648,2341,0001,Rubber Ducky,2,19,0,1
2025-11-22 12:10:11.918648,1050,C52B,Wireless Mouse,10676,12,1,0
2025-11-22 16:57:11.918648,03F0,0040,YubiKey,1137,16,1,0
2025-11-19 16:37:11.918648,1234,1337,Rubber Ducky,3299,16,0,1
2026-01-09 10:19:11.918648,0951,0040,External HDD,19842,10,0,0
2025-12-19 19:57:11.918648,0951,C52B,USB Flash Drive,12825,19,0,0
2025-11-20 08:09:11.918648,05AC,1666,USB Keyboard,15355,8,0,0
2026-01-12 13:53:11.918648,05C6,607d,Rubber Ducky,10,13,0,1
2025-12-21 10:19:11.918648,05AC,5567,YubiKey,6689,10,1,0
2025-12-23 18:12:11.918648,03F0,C077,External HDD,1369,18,0,0
2025-11-15 19:54:11.918648,05AC,3245,YubiKey,3312,19,1,0
2026-02-05 01:44:11.918648,0781,5567,USB Keyboard,451,1,0,0
2026-01-05 19:51:11.918648,0781,5567,Wireless Mouse,3370,19,0,0
2026-02-05 00:15:11.918648,05C6,8036,Rubber Ducky,10,0,0,1
2026-01-18 09:31:11.918648,13FE,C52B,External HDD,17269,9,1,0
2025-11-22 03:55:11.918648,03F0,0040,USB Flash Drive,23062,3,1,0
2025-12-24 14:22:11.918648,1050,1666,USB Flash Drive,4539,14,0,0
2026-01-14 07:32:11.918648,0781,0040,External HDD,17014,7,0,0
2025-12-18 10:12:11.918648,0781,0120,Wireless Mouse,12718,10,0,0
2026-02-05 09:14:11.918648,05AC,1666,USB Keyboard,25625,9,0,0
2025-12-08 15:48:11.918648,03F0,3245,Wireless Mouse,12497,15,0,0
2026-01-27 11:06:11.918648,13FE,1102,USB Flash Drive,15384,11,0,0
2026-01-07 08:34:11.918648,0781,0040,External HDD,28113,8,0,0
2026-01-27 15:19:11.918648,045E,C077,USB Keyboard,13866,15,0,0
2025-11-28 02:20:11.918648,16C0,8036,Unknown HID,468,2,0,1
2025-11-30 22:33:11.918648,16C0,607d,Malicious Drive,2,22,1,1
2026-01-28 15:06:11.918648,1050,0040,External HDD,28780,15,0,0
2026-01-19 14:44:11.918648,05AC,0120,USB Keyboard,21858,14,0,0
2026-02-01 12:45:11.918648,0781,3245,USB Keyboard,18639,12,1,0
2026-01-04 08:26:11.918648,17EF,0040,Wireless Mouse,1168,8,1,0
2026-01-14 15:13:11.918648,045E,0120,YubiKey,19105,15,0,0
2026-01-09 22:33:11.918648,0951,0120,YubiKey,10004,22,0,0
2026-02-01 04:26:11.918648,0951,1102,USB Flash Drive,23617,4,1,0
2026-01-15 16:35:11.918648,03F0,C077,Wireless Mouse,5409,16,0,0
2026-01-10 09:43:11.918648,03F0,C52B,External HDD,13086,9,1,0
2025-11-30 14:34:11.918648,1050,5567,USB Keyboard,20484,14,1,0
2025-12-11 09:21:11.918648,13FE,1666,USB Flash Drive,3895,9,0,0
2025-12-31 10:49:11.918648,1050,C52B,External HDD,22828,10,0,0
2025-11-23 15:05:11.918648,1234,8036,Malicious Drive,2,15,1,1
2025-11-21 12:21:11.918648,1050,5567,External HDD,15905,12,0,0
2026-02-04 15:05:11.918648,045E,3245,USB Keyboard,6057,15,0,0
2025-12-30 08:51:11.918648,1050,1666,USB Keyboard,3675,8,0,0
2026-02-02 18:08:11.918648,1050,1666,External HDD,1624,18,0,0
2025-12-24 15:32:11.918648,0781,0040,Wireless Mouse,4195,15,0,0
2025-12-29 15:14:11.918648,0781,3245,USB Flash Drive,8579,15,0,0
2026-01-08 08:17:11.918648,17EF,1666,USB Keyboard,11103,8,0,0
2026-01-21 09:10:11.918648,046D,5567,YubiKey,24599,9,0,0
2026-01-20 14:39:11.918648,046D,C077,YubiKey,9939,14,0,0
2026-02-02 18:49:11.918648,05AC,C52B,USB Keyboard,9888,18,0,0
2026-01-03 08:33:11.918648,17EF,0120,Wireless Mouse,21375,8,1,0
2025-12-24 12:55:11.918648,17EF,0040,External HDD,12324,12,0,0
2025-11-13 14:02:11.918648,17EF,C52B,YubiKey,2837,14,0,0
2026-01-04 15:43:11.918648,17EF,5567,USB Flash Drive,12346,15,1,0
2026-01-01 16:39:11.918648,046D,0120,USB Keyboard,9345,16,0,0
2025-11-24 01:38:11.918648,2341,0001,Unknown HID,10,1,0,1
2025-11-14 12:18:11.918648,17EF,1102,YubiKey,858,12,0,0
2025-11-21 17:41:11.918648,046D,5567,USB Keyboard,7421,17,0,0
2025-12-28 02:44:11.918648,BEEF,8036,Bash Bunny,1,2,1,1
2026-01-04 06:44:11.918648,BEEF,607d,Bash Bunny,2013,6,1,1
2025-11-20 17:42:11.918648,045E,0040,USB Flash Drive,26377,17,0,0
2025-11-15 09:08:11.918648,045E,0040,Wireless Mouse,749,9,1,0
2026-01-01 13:32:11.918648,2341,8036,Bash Bunny,5,13,0,1
2026-01-31 23:05:11.918648,0951,607d,Bash Bunny,1495,23,1,1
2025-11-21 12:46:11.918648,0951,0120,YubiKey,747,12,0,0
2025-12-26 08:23:11.918648,046D,5567,External HDD,14528,8,0,0
2026-01-05 19:43:11.918648,0781,3245,USB Keyboard,23959,19,0,0
2026-01-12 11:54:11.918648,17EF,C52B,Wireless Mouse,8054,11,0,0
2026-01-08 19:35:11.918648,1050,0120,USB Keyboard,9559,19,0,0
2026-01-31 14:54:11.918648,03F0,0040,USB Keyboard,27311,14,1,0
2025-12-21 10:02:11.918648,0951,0120,YubiKey,8239,10,1,0
2025-12-06 14:24:11.918648,17EF,1666,Wireless Mouse,6169,14,1,0
2025-11-27 14:54:11.918648,13FE,0120,USB Keyboard,23529,14,0,0
2026-02-05 15:16:11.918648,045E,5567,External HDD,10047,15,0,0
2025-11-26 16:38:11.918648,1050,0040,Wireless Mouse,27220,16,0,0
2025-12-22 10:02:11.918648,05AC,1666,YubiKey,26916,10,0,0
2025-11-19 20:08:11.918648,2341,0043,Unknown HID,2,20,0,1
2026-01-19 11:34:11.918648,05AC,1666,External HDD,28407,11,0,0
2025-12-18 09:28:11.918648,17EF,1102,USB Keyboard,26344,9,0,0
2025-12-07 15:09:11.918648,046D,0120,USB Keyboard,1749,15,1,0
2025-12-31 14:03:11.918648,17EF,C077,USB Keyboard,9375,14,0,0
2026-02-02 12:28:11.918648,03F0,1666,USB Flash Drive,18486,12,0,0
2025-11-21 17:50:11.918648,03F0,1666,YubiKey,16625,17,0,0
2025-12-24 03:55:11.918648,2341,8036,Malicious Drive,1,3,0,1
2026-01-09 23:19:11.918648,17EF,1666,External HDD,12654,23,0,0
2026-01-09 16:21:11.918648,17EF,C077,USB Keyboard,14070,16,0,0
2026-02-05 21:43:11.918648,16C0,607d,Rubber Ducky,3515,21,0,1
2026-01-22 14:13:11.918648,045E,0040,Wireless Mouse,26099,14,0,0
2025-11-22 19:20:11.918648,03F0,0120,External HDD,695,19,1,0
2026-01-06 11:19:11.918648,0781,0120,USB Keyboard,24447,11,0,0
2025-11-14 13:31:11.918648,05AC,1102,YubiKey,7608,13,0,0
2026-01-03 15:17:11.918648,046D,C077,Wireless Mouse,933,15,1,0
2026-01-05 18:08:11.918648,045E,1666,External HDD,17716,18,0,0
2026-01-17 18:42:11.918648,13FE,C52B,YubiKey,14384,18,1,0
2025-12-12 14:05:11.918648,0951,1666,USB Flash Drive,1876,14,0,0
2026-01-21 11:29:11.918648,0781,1666,USB Keyboard,16732,11,0,0
2025-11-18 13:24:11.918648,046D,3245,YubiKey,13276,13,0,0
2025-12-25 10:23:11.918648,1050,C52B,USB Keyboard,18244,10,0,0
2025-11-18 14:28:11.918648,1050,5567,YubiKey,11163,14,0,0
2025-12-31 04:10:11.918648,17EF,1337,Malicious Drive,10,4,0,1
2025-12-31 20:22:11.918648,17EF,1666,USB Keyboard,22158,20,0,0
2025-11-19 11:51:11.918648,BEEF,8036,Malicious Drive,2723,11,0,1
2026-01-18 12:52:11.918648,1050,0040,USB Keyboard,28310,12,1,0
2026-02-07 13:45:11.918648,16C0,607d,Malicious Drive,1,13,1,1
2026-01-18 19:47:11.918648,17EF,C077,YubiKey,28165,19,1,0
2026-01-21 02:50:11.918648,0781,3245,USB Flash Drive,13985,2,0,0
2025-11-11 19:16:11.918648,0781,5567,External HDD,10522,19,0,0
2026-02-07 16:39:11.918648,1050,1666,Wireless Mouse,25822,16,1,0
2025-12-20 17:22:11.918648,0781,0120,USB Keyboard,4164,17,1,0
2026-02-05 13:08:11.918648,1050,5567,USB Flash Drive,6670,13,0,0
2025-11-13 09:04:11.918648,13FE,C52B,Wireless Mouse,12553,9,0,0
2025-11-26 18:08:11.918648,045E,0120,Wireless Mouse,6881,18,0,0
2025-12-27 11:50:11.918648,17EF,0040,Wireless Mouse,4810,11,1,0
2026-01-06 08:56:11.918648,13FE,1666,USB Keyboard,10839,8,0,0
2025-12-10 00:49:11.918648,DEAD,0043,Keylogger Injector,3452,0,0,1
2026-01-20 11:20:11.918648,03F0,C077,Wireless Mouse,9520,11,0,0
2026-01-03 10:03:11.918648,046D,5567,YubiKey,4283,10,1,0
2025-12-13 13:25:11.918648,1234,607d,Unknown HID,2,13,1,1
2025-11-30 17:18:11.918648,17EF,1102,Wireless Mouse,7521,17,1,0
2025-12-27 14:10:11.918648,045E,0120,External HDD,25926,14,1,0
2025-12-25 10:03:11.918648,045E,C52B,External HDD,5124,10,0,0
2025-12-24 13:46:11.918648,13FE,3245,Wireless Mouse,2334,13,0,0
2026-01-16 19:27:11.918648,0781,1102,External HDD,2558,19,0,0
2026-01-27 18:57:11.918648,17EF,1102,USB Keyboard,1740,18,0,0
2026-01-30 15:59:11.918648,05AC,1666,USB Flash Drive,25607,15,0,0
2026-01-08 11:52:11.918648,13FE,0040,YubiKey,20788,11,0,0
2025-12-01 17:20:11.918648,045E,1666,External HDD,15767,17,0,0
2026-01-08 09:02:11.918648,1050,5567,Wireless Mouse,22386,9,0,0
2026-01-15 20:36:11.918648,05AC,1666,YubiKey,7986,20,0,0
2025-11-21 16:07:11.918648,1050,1102,USB Flash Drive,2613,16,0,0
2025-12-09 10:55:11.918648,1050,0120,YubiKey,24925,10,0,0
2025-12-25 15:40:11.918648,03F0,3245,YubiKey,1320,15,0,0
2025-12-06 15:51:11.918648,03F0,5567,Wireless Mouse,27235,15,1,0
2026-01-07 17:20:11.918648,046D,1666,External HDD,22594,17,0,0
2026-01-03 12:43:11.918648,05AC,0120,External HDD,933,12,1,0
2025-11-13 18:55:11.918648,0951,0040,YubiKey,26884,18,0,0
2025-11-16 18:16:11.918648,17EF,C52B,USB Keyboard,7874,18,1,0
2025-12-24 09:15:11.918648,1050,C077,USB Keyboard,211,9,0,0
2025-12-22 17:24:11.918648,046D,5567,YubiKey,6444,17,0,0
2025-12-11 19:42:11.918648,1050,1102,USB Flash Drive,28739,19,0,0
2026-02-03 14:12:11.918648,0781,5567,External HDD,8036,14,0,0
2026-01-31 13:55:11.918648,03F0,C52B,External HDD,3301,13,1,0
2025-11-16 12:41:11.918648,046D,3245,YubiKey,9872,12,1,0
2026-01-22 18:28:11.918648,045E,C077,USB Flash Drive,24474,18,0,0
2025-11-20 09:22:11.918648,05AC,1666,USB Flash Drive,3090,9,0,0
2025-11-30 16:34:11.918648,13FE,C077,YubiKey,23060,16,1,0
2025-11-22 19:22:11.918648,0781,C077,USB Flash Drive,16665,19,1,0
2026-01-29 09:32:11.918648,1050,1102,USB Keyboard,13820,9,0,0
2026-01-25 09:21:11.918648,046D,3245,Wireless Mouse,13387,9,1,0
2025-11-21 13:47:11.918648,1050,1666,Wireless Mouse,25052,13,0,0
2025-12-19 12:37:11.918648,045E,3245,USB Keyboard,4986,12,0,0
2025-11-13 17:33:11.918648,13FE,0120,USB Flash Drive,13440,17,0,0
2025-11-14 16:29:11.918648,046D,1102,YubiKey,17020,16,0,0
2025-12-13 18:58:11.918648,17EF,C077,Wireless Mouse,2079,18,1,0
2026-01-21 09:57:11.918648,03F0,C077,YubiKey,17274,9,0,0
2026-02-01 11:59:11.918648,046D,0040,External HDD,25419,11,1,0
2025-11-30 16:07:11.918648,13FE,0040,USB Flash Drive,17475,16,1,0
2026-01-12 14:34:11.918648,0951,C077,Wireless Mouse,26307,14,0,0
2025-12-22 10:17:11.918648,13FE,1102,USB Flash Drive,15903,10,0,0
2026-01-07 11:23:11.918648,03F0,C52B,External HDD,20026,11,0,0
2025-12-15 12:48:11.918648,17EF,5567,External HDD,17508,12,0,0
2026-02-04 15:58:11.918648,0781,C077,USB Keyboard,3451,15,0,0
2026-01-10 17:47:11.918648,17EF,C52B,YubiKey,27266,17,1,0
2026-02-07 19:00:11.918648,17EF,0120,USB Flash Drive,5002,19,1,0
2026-01-12 15:50:11.918648,0781,0040,USB Keyboard,20626,15,0,0
2026-02-04 16:40:11.918648,17EF,5567,External HDD,7620,16,0,0
2025-12-27 19:37:11.918648,17EF,1666,External HDD,11555,19,1,0
2026-02-03 21:48:11.918648,03F0,3245,USB Keyboard,1965,21,0,0
2026-01-28 17:30:11.918648,13FE,C077,Wireless Mouse,26208,17,0,0
2025-11-24 17:12:11.918648,03F0,1666,External HDD,14442,17,0,0
2026-01-25 19:45:11.918648,0781,C077,YubiKey,28238,19,1,0
2025-11-22 02:35:11.918648,1050,0040,Wireless Mouse,18902,2,1,0
2026-01-17 01:04:11.918648,BEEF,8036,Keylogger Injector,10,1,1,1
2025-12-19 17:04:11.918648,1050,1102,Wireless Mouse,13428,17,0,0
2026-02-02 13:06:11.918648,17EF,C52B,Wireless Mouse,2878,13,0,0
2025-12-29 19:56:11.918648,046D,3245,YubiKey,23370,19,0,0
2026-01-12 10:20:11.918648,17EF,0120,YubiKey,6195,10,0,0
2026-01-06 12:27:11.918648,17EF,1666,YubiKey,3448,12,0,0
2025-12-14 14:20:11.918648,05AC,C52B,YubiKey,25363,14,1,0
